COL2(Integer),COL4(String),COL5(Integer),COL6(String)
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,C,6287,C
882,C,6282,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,CA
882,C,6282,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CB
882,C,6282,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
882,H,6284,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
883,H,6289,H
882,H,6284,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HG
882,H,6284,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,H,6289,HG
883,N,6286,N
882,N,6281,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
882,O,6283,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,OG
882,O,6283,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
883,O,6288,OG
454,C,4155,C
454,C,4155,CA
454,C,4155,CB
454,N,4154,N
454,O,4156,O
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HD11
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG12
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HG21
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HD12
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
773,C,5740,C
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG13
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HG22
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HD13
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,H,6156,HG23
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CD1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG1
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,C,6154,CG2
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,H,6156,HB
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
883,H,6289,HB2
882,H,6284,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HB2
883,H,6289,HD2
882,H,6284,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HD2
883,H,6289,HG2
882,H,6284,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HG2
883,H,6289,HB3
882,H,6284,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HB3
883,H,6289,HD3
882,H,6284,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HD3
883,H,6289,HG3
882,H,6284,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,H,6289,HG3
883,C,6287,C
882,C,6282,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,C
883,C,6287,CA
882,C,6282,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CA
883,C,6287,CB
882,C,6282,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CB
883,C,6287,CD
882,C,6282,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CD
883,C,6287,CG
882,C,6282,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,C,6287,CG
883,H,6289,HA
882,H,6284,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,H,6289,HA
883,N,6286,N
882,N,6281,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,N,6286,N
883,O,6288,O
882,O,6283,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
883,O,6288,O
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HB2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HD2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HE2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HG2
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HZ1
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HB3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HD3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HE3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HG3
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ2
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,H,6156,HZ3
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,C
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CA
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CB
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CD
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CE
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,C,6154,CG
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,H
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,H,6156,HA
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,N
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,N,6153,NZ
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
856,O,6155,O
883,H,6289,HG21
882,H,6284,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG21
883,H,6289,HG22
882,H,6284,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
883,H,6289,HG22
