COL2(Integer),COL4(String),COL5(Integer),COL6(String),COL7(Integer),COL8(Integer),COL9(String)
883,H,6289,H,7,264417,SER
856,H,6156,H,6,257071,SER
883,H,6289,H,7,264417,SER
856,H,6156,H,6,257071,SER
883,H,6289,H,7,264417,SER
856,H,6156,H,6,257071,SER
883,H,6289,H,7,264417,SER
856,H,6156,H,6,257071,SER
883,H,6289,H,7,264417,SER
856,H,6156,H,6,257071,SER
883,H,6289,H,7,264417,SER
856,H,6156,H,6,257071,SER
883,H,6289,H,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
882,H,6284,HA,7,264243,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HA,6,257071,SER
883,H,6289,HA,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
882,H,6284,HG,7,264243,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,H,6156,HG,6,257071,SER
883,H,6289,HG,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
882,N,6281,N,7,264243,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,N,6153,N,6,257071,SER
883,N,6286,N,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
882,O,6283,O,7,264243,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,O,6,257071,SER
883,O,6288,O,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
882,O,6283,OG,7,264243,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,O,6155,OG,6,257071,SER
883,O,6288,OG,7,264417,SER
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HD11,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG12,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HG21,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HD12,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG13,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HG22,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HD13,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,H,6156,HG23,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,C,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CA,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CB,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CD1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG1,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,C,6154,CG2,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,H,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HA,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,H,6156,HB,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,N,6153,N,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
856,O,6155,O,5,257070,ILE
454,C,4155,C,14,156869,PHE
454,C,4155,CA,14,156869,PHE
454,C,4155,CB,14,156869,PHE
454,C,4155,CD1,14,156869,PHE
454,C,4155,CD2,14,156869,PHE
454,C,4155,CE1,14,156869,PHE
454,C,4155,CE2,14,156869,PHE
454,C,4155,CG,14,156869,PHE
454,C,4155,CZ,14,156869,PHE
454,N,4154,N,14,156869,PHE
454,O,4156,O,14,156869,PHE
883,H,6289,HB2,6,264416,SER
882,H,6284,HB2,6,264242,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB2,6,264416,SER
883,H,6289,HB3,6,264416,SER
882,H,6284,HB3,6,264242,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,H,6289,HB3,6,264416,SER
883,C,6287,C,6,264416,SER
882,C,6282,C,6,264242,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,C,6,264416,SER
883,C,6287,CA,6,264416,SER
882,C,6282,CA,6,264242,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CA,6,264416,SER
883,C,6287,CB,6,264416,SER
882,C,6282,CB,6,264242,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
883,C,6287,CB,6,264416,SER
882,H,6284,H,6,264242,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
883,H,6289,H,6,264416,SER
882,H,6284,HA,6,264242,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
883,H,6289,HA,6,264416,SER
